"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","1992-Q2",90.7696267480392,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","1992-Q3",89.9823872966991,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","1992-Q4",89.0556055106162,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","1993-Q1",87.7293776568739,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","1993-Q2",87.2253924608751,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","1993-Q3",86.7539252935068,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","1993-Q4",86.4923369495724,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","1994-Q1",86.3063997465025,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","1994-Q2",85.971556149812,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","1994-Q3",85.554567840301,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","1994-Q4",85.1068268160531,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","1995-Q1",84.6134259343455,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","1995-Q2",83.9497354587663,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","1995-Q3",83.4792283817933,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","1995-Q4",82.9273091510972,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","1996-Q1",82.584058465273,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","1996-Q2",82.1930069217913,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","1996-Q3",81.8290637350452,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","1996-Q4",81.6652227523312,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","1997-Q1",81.2946013700818,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","1997-Q2",81.3746048132154,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","1997-Q3",81.2926663371761,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","1997-Q4",81.2455189199366,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","1998-Q1",81.3553362168282,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","1998-Q2",81.64183444703,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","1998-Q3",81.8990188721848,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","1998-Q4",82.2226857675627,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","1999-Q1",82.9725940048137,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","1999-Q2",83.45388965891,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","1999-Q3",84.2827003078124,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","1999-Q4",85.0795141285609,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2000-Q1",85.8609147936033,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2000-Q2",86.3977125273146,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2000-Q3",86.7576905596304,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2000-Q4",87.3716386599961,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2001-Q1",87.978811878467,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2001-Q2",88.3103832610548,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2001-Q3",88.8470808373592,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2001-Q4",89.155722458611,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2002-Q1",89.9001677250193,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2002-Q2",91.0120971066568,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2002-Q3",92.0318871234852,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2002-Q4",92.9939299493659,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2003-Q1",93.8784489787834,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2003-Q2",94.9514619646686,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2003-Q3",95.812589824876,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2003-Q4",96.9998961457973,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2004-Q1",97.971441384917,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2004-Q2",98.9140203318449,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2004-Q3",99.9391350576411,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2004-Q4",101.045569506626,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2005-Q1",102.298920903746,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2005-Q2",103.373533500164,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2005-Q3",104.841368241974,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2005-Q4",105.888766991988,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2006-Q1",106.750056022369,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2006-Q2",107.271558299145,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2006-Q3",107.760568434506,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2006-Q4",108.848453271493,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2007-Q1",109.117168261662,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2007-Q2",109.355075417447,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2007-Q3",108.916677324992,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2007-Q4",108.110940735845,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2008-Q1",106.957525294742,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2008-Q2",105.717399558335,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2008-Q3",103.446205828639,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2008-Q4",100.710615381753,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2009-Q1",99.0828876449693,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2009-Q2",98.0128845072104,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2009-Q3",98.1087388088903,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2009-Q4",98.6661147570951,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q1",98.6564734245818,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q2",98.6684992628174,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q3",98.0073434126834,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q4",97.6901922658032,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q1",96.9897704930409,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q2",96.5630928921951,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q3",96.2275053411397,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q4",95.6287754471608,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q1",95.3825709700144,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q2",95.2441282279257,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q3",95.1588943441876,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q4",95.3698946058507,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q1",95.4841339421363,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q2",96.0738176613224,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q3",96.4624119010822,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q4",96.8913789851251,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q1",97.3091391819722,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q2",97.552488807277,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q3",97.8644096562193,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q4",98.3295530709551,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q1",98.8960287842945,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q2",99.6580976332824,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q3",100.399464097069,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q4",101.046409485354,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q1",101.82316866886,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q2",102.638749837535,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q3",103.458123637674,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q4",104.264563672,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q1",105.067680297055,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q2",105.935748234336,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q3",106.688485178762,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q4",107.366447297755,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q1",108.21080992128,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q2",108.741984648097,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q3",109.303357882955,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q4",109.732874460021,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2019-Q1",109.888317428111,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2019-Q2",110.180559353386,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2019-Q3",110.783136907194,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2019-Q4",111.79891627425,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2020-Q1",112.787236551816,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2020-Q2",113.268590784314,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2020-Q3",115.51329928982,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2020-Q4",118.843186993475,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2021-Q1",121.664494369488,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2021-Q2",125.131020892001,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2021-Q3",129.059759343328,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2021-Q4",132.699194406604,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2022-Q1",136.881189110319,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2022-Q2",139.82641550052,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2022-Q3",139.596933612902,
"OECD","HOUSECOST","PRICERENT","IDX2015","Q","2022-Q4",137.828207522932,
"OECD","HOUSECOST","REAL","IDX2015","Q","1970-Q1",52.2916202851631,
"OECD","HOUSECOST","REAL","IDX2015","Q","1970-Q2",52.4585935284571,
"OECD","HOUSECOST","REAL","IDX2015","Q","1970-Q3",52.9833396894065,
"OECD","HOUSECOST","REAL","IDX2015","Q","1970-Q4",53.0823127324367,
"OECD","HOUSECOST","REAL","IDX2015","Q","1971-Q1",53.4552935247967,
"OECD","HOUSECOST","REAL","IDX2015","Q","1971-Q2",54.0186744593798,
"OECD","HOUSECOST","REAL","IDX2015","Q","1971-Q3",54.40270832126,
"OECD","HOUSECOST","REAL","IDX2015","Q","1971-Q4",55.289971718025,
"OECD","HOUSECOST","REAL","IDX2015","Q","1972-Q1",55.6160792985722,
"OECD","HOUSECOST","REAL","IDX2015","Q","1972-Q2",56.6577948485604,
"OECD","HOUSECOST","REAL","IDX2015","Q","1972-Q3",57.7082134291025,
"OECD","HOUSECOST","REAL","IDX2015","Q","1972-Q4",59.1733967328617,
"OECD","HOUSECOST","REAL","IDX2015","Q","1973-Q1",60.7555524906048,
"OECD","HOUSECOST","REAL","IDX2015","Q","1973-Q2",61.4238453770881,
"OECD","HOUSECOST","REAL","IDX2015","Q","1973-Q3",62.4675678037074,
"OECD","HOUSECOST","REAL","IDX2015","Q","1973-Q4",63.3973349389341,
"OECD","HOUSECOST","REAL","IDX2015","Q","1974-Q1",63.7122549363607,
"OECD","HOUSECOST","REAL","IDX2015","Q","1974-Q2",63.7600111069715,
"OECD","HOUSECOST","REAL","IDX2015","Q","1974-Q3",63.5559850098684,
"OECD","HOUSECOST","REAL","IDX2015","Q","1974-Q4",62.0974201957993,
"OECD","HOUSECOST","REAL","IDX2015","Q","1975-Q1",61.1063381651144,
"OECD","HOUSECOST","REAL","IDX2015","Q","1975-Q2",60.63792276363,
"OECD","HOUSECOST","REAL","IDX2015","Q","1975-Q3",59.8310768141257,
"OECD","HOUSECOST","REAL","IDX2015","Q","1975-Q4",59.6850195577243,
"OECD","HOUSECOST","REAL","IDX2015","Q","1976-Q1",59.6791540536519,
"OECD","HOUSECOST","REAL","IDX2015","Q","1976-Q2",60.1921870810973,
"OECD","HOUSECOST","REAL","IDX2015","Q","1976-Q3",60.3818369395696,
"OECD","HOUSECOST","REAL","IDX2015","Q","1976-Q4",60.6819726048611,
"OECD","HOUSECOST","REAL","IDX2015","Q","1977-Q1",60.8397021196065,
"OECD","HOUSECOST","REAL","IDX2015","Q","1977-Q2",61.2497701081125,
"OECD","HOUSECOST","REAL","IDX2015","Q","1977-Q3",61.6524408698934,
"OECD","HOUSECOST","REAL","IDX2015","Q","1977-Q4",62.3914176476477,
"OECD","HOUSECOST","REAL","IDX2015","Q","1978-Q1",62.8749818193584,
"OECD","HOUSECOST","REAL","IDX2015","Q","1978-Q2",63.5140351458829,
"OECD","HOUSECOST","REAL","IDX2015","Q","1978-Q3",64.4099168762076,
"OECD","HOUSECOST","REAL","IDX2015","Q","1978-Q4",65.4591580999454,
"OECD","HOUSECOST","REAL","IDX2015","Q","1979-Q1",66.5281362294968,
"OECD","HOUSECOST","REAL","IDX2015","Q","1979-Q2",66.7437554280873,
"OECD","HOUSECOST","REAL","IDX2015","Q","1979-Q3",66.4925122570674,
"OECD","HOUSECOST","REAL","IDX2015","Q","1979-Q4",66.3396240342357,
"OECD","HOUSECOST","REAL","IDX2015","Q","1980-Q1",65.8498248964525,
"OECD","HOUSECOST","REAL","IDX2015","Q","1980-Q2",65.8758556068498,
"OECD","HOUSECOST","REAL","IDX2015","Q","1980-Q3",67.0578129462522,
"OECD","HOUSECOST","REAL","IDX2015","Q","1980-Q4",67.3040570477749,
"OECD","HOUSECOST","REAL","IDX2015","Q","1981-Q1",67.0742882975265,
"OECD","HOUSECOST","REAL","IDX2015","Q","1981-Q2",66.8175285804755,
"OECD","HOUSECOST","REAL","IDX2015","Q","1981-Q3",66.2882756241707,
"OECD","HOUSECOST","REAL","IDX2015","Q","1981-Q4",65.4779703097308,
"OECD","HOUSECOST","REAL","IDX2015","Q","1982-Q1",64.8415102873985,
"OECD","HOUSECOST","REAL","IDX2015","Q","1982-Q2",64.5978357527756,
"OECD","HOUSECOST","REAL","IDX2015","Q","1982-Q3",63.9350060581604,
"OECD","HOUSECOST","REAL","IDX2015","Q","1982-Q4",63.7234000965979,
"OECD","HOUSECOST","REAL","IDX2015","Q","1983-Q1",63.9666963889936,
"OECD","HOUSECOST","REAL","IDX2015","Q","1983-Q2",63.9605269000202,
"OECD","HOUSECOST","REAL","IDX2015","Q","1983-Q3",63.6988450370282,
"OECD","HOUSECOST","REAL","IDX2015","Q","1983-Q4",63.3561994605728,
"OECD","HOUSECOST","REAL","IDX2015","Q","1984-Q1",63.0537797828604,
"OECD","HOUSECOST","REAL","IDX2015","Q","1984-Q2",62.9809724144151,
"OECD","HOUSECOST","REAL","IDX2015","Q","1984-Q3",63.0291255485919,
"OECD","HOUSECOST","REAL","IDX2015","Q","1984-Q4",63.0798667627191,
"OECD","HOUSECOST","REAL","IDX2015","Q","1985-Q1",62.8472062964761,
"OECD","HOUSECOST","REAL","IDX2015","Q","1985-Q2",63.0244015946374,
"OECD","HOUSECOST","REAL","IDX2015","Q","1985-Q3",63.4995668784942,
"OECD","HOUSECOST","REAL","IDX2015","Q","1985-Q4",64.0305087013631,
"OECD","HOUSECOST","REAL","IDX2015","Q","1986-Q1",64.5690838499511,
"OECD","HOUSECOST","REAL","IDX2015","Q","1986-Q2",65.6597252135029,
"OECD","HOUSECOST","REAL","IDX2015","Q","1986-Q3",66.4951923546313,
"OECD","HOUSECOST","REAL","IDX2015","Q","1986-Q4",67.4548697901756,
"OECD","HOUSECOST","REAL","IDX2015","Q","1987-Q1",68.4808115245895,
"OECD","HOUSECOST","REAL","IDX2015","Q","1987-Q2",69.3773156446636,
"OECD","HOUSECOST","REAL","IDX2015","Q","1987-Q3",70.3726197128343,
"OECD","HOUSECOST","REAL","IDX2015","Q","1987-Q4",71.3086608553155,
"OECD","HOUSECOST","REAL","IDX2015","Q","1988-Q1",72.4472403486798,
"OECD","HOUSECOST","REAL","IDX2015","Q","1988-Q2",73.4216032064243,
"OECD","HOUSECOST","REAL","IDX2015","Q","1988-Q3",74.5408059128535,
"OECD","HOUSECOST","REAL","IDX2015","Q","1988-Q4",76.029642357894,
"OECD","HOUSECOST","REAL","IDX2015","Q","1989-Q1",77.1994881793224,
"OECD","HOUSECOST","REAL","IDX2015","Q","1989-Q2",77.6262624158218,
"OECD","HOUSECOST","REAL","IDX2015","Q","1989-Q3",78.8184420335411,
"OECD","HOUSECOST","REAL","IDX2015","Q","1989-Q4",79.7544015406801,
"OECD","HOUSECOST","REAL","IDX2015","Q","1990-Q1",79.8734553946027,
"OECD","HOUSECOST","REAL","IDX2015","Q","1990-Q2",80.1524804370398,
"OECD","HOUSECOST","REAL","IDX2015","Q","1990-Q3",80.2463889373962,
"OECD","HOUSECOST","REAL","IDX2015","Q","1990-Q4",79.5571015386173,
"OECD","HOUSECOST","REAL","IDX2015","Q","1991-Q1",79.6746649525578,
"OECD","HOUSECOST","REAL","IDX2015","Q","1991-Q2",79.510865004638,
"OECD","HOUSECOST","REAL","IDX2015","Q","1991-Q3",79.0440512048084,
"OECD","HOUSECOST","REAL","IDX2015","Q","1991-Q4",78.6551695775175,
"OECD","HOUSECOST","REAL","IDX2015","Q","1992-Q1",78.1808942426685,
"OECD","HOUSECOST","REAL","IDX2015","Q","1992-Q2",77.5131112528982,
"OECD","HOUSECOST","REAL","IDX2015","Q","1992-Q3",77.151304555066,
"OECD","HOUSECOST","REAL","IDX2015","Q","1992-Q4",76.7126905247932,
"OECD","HOUSECOST","REAL","IDX2015","Q","1993-Q1",75.9510375214724,
"OECD","HOUSECOST","REAL","IDX2015","Q","1993-Q2",75.8479603368804,
"OECD","HOUSECOST","REAL","IDX2015","Q","1993-Q3",75.6838564046203,
"OECD","HOUSECOST","REAL","IDX2015","Q","1993-Q4",75.6604444049417,
"OECD","HOUSECOST","REAL","IDX2015","Q","1994-Q1",75.8847262995726,
"OECD","HOUSECOST","REAL","IDX2015","Q","1994-Q2",75.808472972401,
"OECD","HOUSECOST","REAL","IDX2015","Q","1994-Q3",75.6752034716978,
"OECD","HOUSECOST","REAL","IDX2015","Q","1994-Q4",75.5993815050151,
"OECD","HOUSECOST","REAL","IDX2015","Q","1995-Q1",75.2950457679811,
"OECD","HOUSECOST","REAL","IDX2015","Q","1995-Q2",75.0530551804561,
"OECD","HOUSECOST","REAL","IDX2015","Q","1995-Q3",74.9064195355066,
"OECD","HOUSECOST","REAL","IDX2015","Q","1995-Q4",74.7267582097849,
"OECD","HOUSECOST","REAL","IDX2015","Q","1996-Q1",74.6670068475404,
"OECD","HOUSECOST","REAL","IDX2015","Q","1996-Q2",74.4151931127157,
"OECD","HOUSECOST","REAL","IDX2015","Q","1996-Q3",74.3297924632866,
"OECD","HOUSECOST","REAL","IDX2015","Q","1996-Q4",74.3252906551112,
"OECD","HOUSECOST","REAL","IDX2015","Q","1997-Q1",74.2270437180517,
"OECD","HOUSECOST","REAL","IDX2015","Q","1997-Q2",74.4370385318217,
"OECD","HOUSECOST","REAL","IDX2015","Q","1997-Q3",74.562995757618,
"OECD","HOUSECOST","REAL","IDX2015","Q","1997-Q4",74.8130476508666,
"OECD","HOUSECOST","REAL","IDX2015","Q","1998-Q1",75.2833638001753,
"OECD","HOUSECOST","REAL","IDX2015","Q","1998-Q2",75.7744135794245,
"OECD","HOUSECOST","REAL","IDX2015","Q","1998-Q3",76.2493768735238,
"OECD","HOUSECOST","REAL","IDX2015","Q","1998-Q4",76.7524110243599,
"OECD","HOUSECOST","REAL","IDX2015","Q","1999-Q1",77.4926454706314,
"OECD","HOUSECOST","REAL","IDX2015","Q","1999-Q2",78.082281296271,
"OECD","HOUSECOST","REAL","IDX2015","Q","1999-Q3",78.8951916880168,
"OECD","HOUSECOST","REAL","IDX2015","Q","1999-Q4",79.6353610350623,
"OECD","HOUSECOST","REAL","IDX2015","Q","2000-Q1",80.2473599848016,
"OECD","HOUSECOST","REAL","IDX2015","Q","2000-Q2",80.9339965366087,
"OECD","HOUSECOST","REAL","IDX2015","Q","2000-Q3",81.2654816779382,
"OECD","HOUSECOST","REAL","IDX2015","Q","2000-Q4",81.9936632332425,
"OECD","HOUSECOST","REAL","IDX2015","Q","2001-Q1",82.5545583675003,
"OECD","HOUSECOST","REAL","IDX2015","Q","2001-Q2",83.0354729299149,
"OECD","HOUSECOST","REAL","IDX2015","Q","2001-Q3",83.978230967344,
"OECD","HOUSECOST","REAL","IDX2015","Q","2001-Q4",84.8289792089821,
"OECD","HOUSECOST","REAL","IDX2015","Q","2002-Q1",85.8739573733449,
"OECD","HOUSECOST","REAL","IDX2015","Q","2002-Q2",87.0795163689224,
"OECD","HOUSECOST","REAL","IDX2015","Q","2002-Q3",88.1685619031605,
"OECD","HOUSECOST","REAL","IDX2015","Q","2002-Q4",89.1978668059908,
"OECD","HOUSECOST","REAL","IDX2015","Q","2003-Q1",89.8643431749107,
"OECD","HOUSECOST","REAL","IDX2015","Q","2003-Q2",91.141449505652,
"OECD","HOUSECOST","REAL","IDX2015","Q","2003-Q3",91.9810903427682,
"OECD","HOUSECOST","REAL","IDX2015","Q","2003-Q4",93.2380485026866,
"OECD","HOUSECOST","REAL","IDX2015","Q","2004-Q1",94.1068479780733,
"OECD","HOUSECOST","REAL","IDX2015","Q","2004-Q2",95.1084556162045,
"OECD","HOUSECOST","REAL","IDX2015","Q","2004-Q3",96.2266442180957,
"OECD","HOUSECOST","REAL","IDX2015","Q","2004-Q4",97.2613614040793,
"OECD","HOUSECOST","REAL","IDX2015","Q","2005-Q1",98.6088658365608,
"OECD","HOUSECOST","REAL","IDX2015","Q","2005-Q2",99.698757727771,
"OECD","HOUSECOST","REAL","IDX2015","Q","2005-Q3",100.808684670376,
"OECD","HOUSECOST","REAL","IDX2015","Q","2005-Q4",101.798327517142,
"OECD","HOUSECOST","REAL","IDX2015","Q","2006-Q1",102.775595530834,
"OECD","HOUSECOST","REAL","IDX2015","Q","2006-Q2",103.342222768796,
"OECD","HOUSECOST","REAL","IDX2015","Q","2006-Q3",104.020276362714,
"OECD","HOUSECOST","REAL","IDX2015","Q","2006-Q4",105.774717054371,
"OECD","HOUSECOST","REAL","IDX2015","Q","2007-Q1",106.133249688864,
"OECD","HOUSECOST","REAL","IDX2015","Q","2007-Q2",106.370270611274,
"OECD","HOUSECOST","REAL","IDX2015","Q","2007-Q3",106.087817285914,
"OECD","HOUSECOST","REAL","IDX2015","Q","2007-Q4",104.987806896717,
"OECD","HOUSECOST","REAL","IDX2015","Q","2008-Q1",103.620265004294,
"OECD","HOUSECOST","REAL","IDX2015","Q","2008-Q2",102.147824034917,
"OECD","HOUSECOST","REAL","IDX2015","Q","2008-Q3",99.7189000183771,
"OECD","HOUSECOST","REAL","IDX2015","Q","2008-Q4",98.2845093274524,
"OECD","HOUSECOST","REAL","IDX2015","Q","2009-Q1",97.5040975736276,
"OECD","HOUSECOST","REAL","IDX2015","Q","2009-Q2",96.6353353701965,
"OECD","HOUSECOST","REAL","IDX2015","Q","2009-Q3",96.6938575832357,
"OECD","HOUSECOST","REAL","IDX2015","Q","2009-Q4",96.9403872787616,
"OECD","HOUSECOST","REAL","IDX2015","Q","2010-Q1",96.6705055683762,
"OECD","HOUSECOST","REAL","IDX2015","Q","2010-Q2",96.6144854967414,
"OECD","HOUSECOST","REAL","IDX2015","Q","2010-Q3",95.9719351320876,
"OECD","HOUSECOST","REAL","IDX2015","Q","2010-Q4",95.4585590769305,
"OECD","HOUSECOST","REAL","IDX2015","Q","2011-Q1",94.4105430162031,
"OECD","HOUSECOST","REAL","IDX2015","Q","2011-Q2",93.7442846616735,
"OECD","HOUSECOST","REAL","IDX2015","Q","2011-Q3",93.522805950781,
"OECD","HOUSECOST","REAL","IDX2015","Q","2011-Q4",92.9148310497696,
"OECD","HOUSECOST","REAL","IDX2015","Q","2012-Q1",92.6429199750614,
"OECD","HOUSECOST","REAL","IDX2015","Q","2012-Q2",92.6951492868693,
"OECD","HOUSECOST","REAL","IDX2015","Q","2012-Q3",92.8995757245669,
"OECD","HOUSECOST","REAL","IDX2015","Q","2012-Q4",93.1104407294578,
"OECD","HOUSECOST","REAL","IDX2015","Q","2013-Q1",93.3481475899038,
"OECD","HOUSECOST","REAL","IDX2015","Q","2013-Q2",94.1882850219123,
"OECD","HOUSECOST","REAL","IDX2015","Q","2013-Q3",94.7059836364926,
"OECD","HOUSECOST","REAL","IDX2015","Q","2013-Q4",95.1741903576605,
"OECD","HOUSECOST","REAL","IDX2015","Q","2014-Q1",95.5865450048433,
"OECD","HOUSECOST","REAL","IDX2015","Q","2014-Q2",95.8733323749441,
"OECD","HOUSECOST","REAL","IDX2015","Q","2014-Q3",96.5342155005301,
"OECD","HOUSECOST","REAL","IDX2015","Q","2014-Q4",97.4442802156127,
"OECD","HOUSECOST","REAL","IDX2015","Q","2015-Q1",98.5956478580726,
"OECD","HOUSECOST","REAL","IDX2015","Q","2015-Q2",99.3946964055977,
"OECD","HOUSECOST","REAL","IDX2015","Q","2015-Q3",100.480512922484,
"OECD","HOUSECOST","REAL","IDX2015","Q","2015-Q4",101.529142813846,
"OECD","HOUSECOST","REAL","IDX2015","Q","2016-Q1",102.802371489536,
"OECD","HOUSECOST","REAL","IDX2015","Q","2016-Q2",103.682626554385,
"OECD","HOUSECOST","REAL","IDX2015","Q","2016-Q3",104.765183330125,
"OECD","HOUSECOST","REAL","IDX2015","Q","2016-Q4",105.509827802909,
"OECD","HOUSECOST","REAL","IDX2015","Q","2017-Q1",106.220632488045,
"OECD","HOUSECOST","REAL","IDX2015","Q","2017-Q2",107.377324028687,
"OECD","HOUSECOST","REAL","IDX2015","Q","2017-Q3",108.385617667277,
"OECD","HOUSECOST","REAL","IDX2015","Q","2017-Q4",109.024374761879,
"OECD","HOUSECOST","REAL","IDX2015","Q","2018-Q1",109.72377675993,
"OECD","HOUSECOST","REAL","IDX2015","Q","2018-Q2",110.276286866987,
"OECD","HOUSECOST","REAL","IDX2015","Q","2018-Q3",110.868198625005,
"OECD","HOUSECOST","REAL","IDX2015","Q","2018-Q4",111.35553112051,
"OECD","HOUSECOST","REAL","IDX2015","Q","2019-Q1",111.909339132175,
"OECD","HOUSECOST","REAL","IDX2015","Q","2019-Q2",112.18717856806,
"OECD","HOUSECOST","REAL","IDX2015","Q","2019-Q3",113.221647586842,
"OECD","HOUSECOST","REAL","IDX2015","Q","2019-Q4",114.322550998566,
"OECD","HOUSECOST","REAL","IDX2015","Q","2020-Q1",115.487258557994,
"OECD","HOUSECOST","REAL","IDX2015","Q","2020-Q2",116.455950872102,
